text	label	label_id	graph	sen_id	labels
Der bisher gültige Flächenwidmungsplan und Bebauungsplan verliert seine weitere Rechtskraft.	NOT	0	(u_45 / verlieren  :2 (u_46 / Rechtskraft  :0 (u_47 / weit))  :1 (u_13 / COORD  :0 (u_54 / Bebauungsplan)  :0 (u_66 / Flaechenwidmungsplan)  :0 (u_162 / gueltig  :0 (u_163 / bisher))))	7307_2_0	[]
Die roten Planzeichen gelten als neu festgesetzt.	NOT	0	(u_164 / gelten  :2 (u_165 / festsetzen  :0 (u_166 / neu  :0 (u_91 / als)))  :1 (u_72 / Planzeichen  :0 (u_25 / rot)))	7307_4_0	[]
Für die rechtliche Bedeutung der roten Planzeichen ist die beiliegende „Zeichenerklärung für den Flächenwidmungsplan und den Bebauungsplan“ (§§4 und 5 BO für Wien) vom 1. September 1996 maßgebend, die einen Bestandteil dieses Beschlusses bildet.	NOT	0	(u_63 / massgebend  :1 (u_64 / Zeichenerklaerung  :0 (u_573 / bilden  :2 (u_3064 / Bestandteil  :0 (u_27 / Beschluss))  :1 (u_121 / der))  :0 (u_65 / beiliegend)  :1-of (u_22 / fuer  :2 (u_13 / COORD  :0 (u_54 / Bebauungsplan)  :0 (u_66 / Flaechenwidmungsplan)  :0 (u_58 / X5)  :0 (u_1854 / PARAGRAPHPARAGRAPH4  :0 u_42)  :0-of u_54)  :1 (u_42 / BO)  :2 (u_44 / Wien)  :1 u_63  :2 (u_71 / Bedeutung  :0 (u_72 / Planzeichen  :0 (u_25 / rot))  :0 (u_73 / rechtlich))))  :1-of (u_69 / von  :2 (u_70 / September)))	7307_4_1	[]
Für die Querschnitte der Verkehrsflächen gemäß §5 Abs. 2 lit. c der BO für Wien wird bestimmt, dass bei einer Straßenbreite von 10,0 m bis unter 16,0 m entlang der Fluchtlinien Gehsteige mit mindestens 1,5 m Breite und bei einer Straßenbreite ab 16,0 m entlang der Fluchtlinien Gehsteige Seite - 2 - mit mindestens 2,0 m Breite herzustellen sind.	NOT	0	(u_77 / bestimmen  :2 (u_78 / herstellen  :0 (u_79 / OBL)  :2 (u_81 / Breite  :0 (u_82 / m  :0 (u_83 / X2COMMA0  :0 (u_84 / mindestens))  :0 (u_89 / X16COMMA0)  :0 (u_178 / X1COMMA5  :0 u_84)  :0 (u_38 / unter)  :0 (u_176 / X10COMMA0))  :0 (u_26 / mit  :1 u_78  :2 (u_13 / COORD  :0 (u_175 / Strassenbreite  :0 (u_174 / bei  :1 u_78  :2 u_175)  :1-of (u_219 / ab  :2 u_82)  :1-of (u_169 / bis  :2 u_82)  :1-of (u_69 / von  :2 u_82))  :0 u_81  :0 u_82)))  :0 (u_177 / dass)  :1-of (u_86 / entlang  :2 (u_87 / Fluchtlinie  :0 (u_191 / Seite  :0 (u_181 / X2)  :0 (u_1348 / Gehsteige)))))  :1-of (u_22 / fuer  :2 (u_75 / Querschnitte  :0 (u_76 / Verkehrsflaeche  :0 u_42  :0 (u_179 / AbsPERIOD)  :1-of (u_57 / gemaess  :2 (u_3546 / PARAGRAPH5  :0 (u_180 / c)  :0 (u_575 / lit)  :0 u_181))))  :1 (u_42 / BO)  :2 (u_44 / Wien)))	7307_5_0	['StrassenbreiteMin', 'StrassenbreiteVonBis', 'GehsteigbreiteMin', 'AnFluchtlinie']
In der Schlossallee und der Mariahilfer Straße sind Vorkehrungen zu treffen, dass die Pflanzung von 2 Baumreihen möglich ist.	NOT	0	(u_34 / treffen  :0 (u_93 / moeglich  :1 (u_662 / Pflanzung)  :1-of (u_69 / von  :2 (u_95 / Baumreihe  :0 (u_181 / X2))))  :0 (u_79 / OBL)  :2 (u_782 / Vorkehrung)  :1-of (u_8 / in  :2 (u_13 / COORD  :0 (u_289 / Strasse  :0 (u_524 / Mariahilfer))  :0 (u_2523 / Schlossallee))))	7307_5_1	['VorkehrungBepflanzung', 'VerkehrsflaecheID']
In der Linzer Straße sind Vorkehrungen zu treffen, dass die Pflanzung einer Baumreihe möglich ist.	NOT	0	(u_34 / treffen  :0 (u_93 / moeglich  :1 (u_662 / Pflanzung  :0 (u_95 / Baumreihe)))  :0 (u_79 / OBL)  :2 (u_782 / Vorkehrung)  :1-of (u_8 / in  :2 (u_289 / Strasse  :0 (u_1654 / Linzer))))	7307_5_2	['VorkehrungBepflanzung', 'VerkehrsflaecheID']
Gemäß §5 Abs. 4 der BO für Wien wird bestimmt:	NOT	0	(u_57 / gemaess  :1 (u_77 / bestimmen)  :2 (u_3546 / PARAGRAPH5  :0 (u_42 / BO  :1-of (u_22 / fuer  :2 (u_44 / Wien)))  :0 (u_68 / X4)  :0 (u_566 / Abs)))	7307_6_0	[]
Auf den als Bauland/gemischtes Baugebiet/Geschäftsviertel ausgewiesenen Flächen ist das Errichten von Wohnungen untersagt.	NOT	0	(u_360 / FOR  :1 (u_3813 / Errichten  :1-of (u_69 / von  :2 (u_315 / Wohnung)))  :1-of (u_215 / auf  :2 (u_216 / Flaeche  :0 (u_318 / ausgewiesen  :0 (u_361 / BaugebietSLASHGeschaeftsviertel)  :1-of (u_91 / als  :2 (u_2300 / BaulandSLASHgemischt))))))	7307_7_0	['Widmung', 'VerbotWohnung']
In dem mit BB1 bezeichneten Bereich sind die Dächer entsprechend dem Stand der technischen Wissenschaften als begrünte Flachdächer auszubilden, sofern es sich nicht um Glasdächer handelt.	NOT	0	(u_228 / ausbilden  :0 (u_79 / OBL)  :0 (u_229 / handeln  :0 (u_195 / NEG)  :2 (u_99 / er)  :1 (u_230 / es)  :0 (u_231 / EXC)  :1-of (u_108 / um  :2 (u_232 / Glasdach)))  :2 (u_112 / Dach)  :1-of (u_91 / als  :2 (u_139 / Flachdaecher  :0 (u_233 / begruente)))  :1-of (u_234 / entsprechend  :2 (u_134 / Stand  :0 (u_135 / Wissenschaft  :0 (u_136 / technisch))))  :1-of (u_8 / in  :2 (u_391 / Bereich  :0 (u_130 / bezeichnet  :1-of (u_26 / mit  :2 (u_131 / BB1))))))	7307_8_0	['Dachart', 'BegruenungDach', 'Planzeichen']
Technische bzw. der Belichtung dienende Aufbauten sind im erforderlichen Ausmaß zulässig.	NOT	0	(u_111 / PER  :1 (u_238 / Aufbau  :0 (u_239 / dienend  :0 (u_240 / Belichtung))  :0 (u_136 / technisch))  :1-of (u_8 / in  :2 (u_206 / Ausmass  :0 (u_241 / erforderlich))))	7307_8_1	['AufbautenZulaessig']
Auf den als Bauland/gemischtes Baugebiet/Geschäftsviertel und mit BB2 bezeichneten Flächen darf der höchste Punkt des Daches der zur Errichtung gelangenden Gebäude nicht höher als 4,5 m über der tatsächlichen errichteten Gebäudehöhe liegen.	NOT	0	(u_48 / liegen  :0 (u_194 / hoch  :1-of (u_91 / als  :2 (u_82 / m  :0 (u_109 / X4COMMA5))  :1 (u_13 / COORD  :0 (u_130 / bezeichnet  :1-of (u_26 / mit  :2 (u_140 / BB2)))  :0 (u_1123 / SLASHgeschaeftsviertel))  :2 (u_319 / Baugebiet  :0 (u_2049 / BaulandSLASHgemischtes))))  :0 (u_195 / NEG)  :1 (u_196 / Punkt  :0 (u_112 / Dach  :0 (u_138 / Gebaeude  :0 (u_199 / gelangend  :1-of (u_171 / zu  :2 (u_200 / Errichtung)))))  :0 u_194)  :0 (u_111 / PER)  :1-of (u_122 / ueber  :2 (u_106 / Gebaeudehoehe  :0 (u_411 / errichtet)  :0 (u_198 / tatsaechlich)))  :1-of (u_215 / auf  :2 (u_216 / Flaeche  :0 u_13)))	7307_9_0	['Planzeichen', 'Widmung', 'GebaeudeHoeheArt', 'AbschlussDachMaxBezugGebaeude']
Innerhalb der als Grünland/Schutzgebiet/Parkschutzgebiet ausgewiesenen und mit BB3 bezeichneten Fläche ist die Errichtung von oberirdischen und unterirdischen Objekten untersagt.	NOT	0	(u_360 / FOR  :1 (u_200 / Errichtung  :1-of (u_69 / von  :2 (u_799 / Objekt  :0 (u_13 / COORD  :0 (u_252 / unterirdisch)  :0 (u_307 / oberirdisch)  :0 (u_130 / bezeichnet  :1-of (u_26 / mit  :2 (u_263 / BB3)))  :0 (u_318 / ausgewiesen)  :0 (u_1671 / SLASHParkschutzgebiet)  :1-of (u_91 / als  :2 (u_274 / Gruenland))))))  :1-of (u_51 / innerhalb  :2 (u_216 / Flaeche  :0 u_13)))	7307_10_0	['Widmung', 'ErrichtungGebaeude', 'Planzeichen']
Auf der mit BB4 bezeichneten und als Einbautentrasse festgesetzten Grundfläche im Bauland/gemischtes Baugebiet/Geschäftsviertel dürfen keine unterirdischen Baulichkeiten errichtet werden.	NOT	0	(u_245 / errichten  :2 (u_1291 / Baulichkeit  :0 (u_252 / unterirdisch))  :0 (u_111 / PER)  :1-of (u_215 / auf  :2 (u_225 / Grundflaeche  :0 (u_130 / bezeichnet  :0 (u_107 / festgesetzt  :1-of (u_91 / als  :2 (u_2008 / Einbautentrasse)))  :1-of (u_26 / mit  :2 (u_267 / BB4)))  :1-of (u_8 / in  :2 (u_2300 / BaulandSLASHgemischt)))))	7307_11_0	['VonBebauungFreizuhalten', 'Widmung', 'Einbautrasse', 'Planzeichen']
Der Abteilungsleiter: Dipl.-Ing. Klaus Vatter Senatsrat	NOT	0	(u_141 / Abteilungsleiter  :0 (u_283 / Klaus  :0 (u_144 / Senatsrat)  :0 (u_284 / Vatter))  :0 (u_142 / DiplPERIODHYPHENIng))	7307_11_1	[]
MAGISTRAT DER STADT WIEN MA 21 B Stadtteilplanung und Flächennutzung Süd-Nordost Plandokument 7896 Festsetzung des Flächenwidmungsplanes und des Bebauungsplanes	NOT	0	(u_0 / MAGISTRAT  :0 (u_1 / STADT  :0 (u_328 / B)  :0 (u_2 / X21)  :0 (u_3 / MA)  :0 (u_4 / WIEN)))	7896_0_0	[]
Der Gemeinderat hat in seiner Sitzung am 24. September 2009, Pr. Zl. 3011/2009–GSV, den folgenden Beschluss gefasst: In Festsetzung des Flächenwidmungsplanes und des Bebauungsplanes für das im Antragsplan Nr. 7896 mit der rot strichpunktierten Linie oder den in roter Schrift als „Plangebietsgrenze“ bezeichneten Fluchtlinien umschriebene Gebiet zwischen Schemmerlstraße, Linienzug 1-2, Am Kanal, Linienzug 3-4, Am Kanal, Linienzug 5-7, Gadnergasse, Gadnergassenbrücke, Linienzug 8-9 (Bezirksgrenze), Linienzug 9-10 und Hasenleitengasse im 11.	NOT	0	(u_5 / fassen  :2 (u_12 / Festsetzung  :0 (u_13 / COORD  :0 (u_14 / Bebauungsplanes)  :0 (u_15 / Flaechenwidmungsplanes)  :0 (u_6 / Gebiet  :0 (u_7 / umschrieben)  :1-of (u_16 / zwischen  :2 u_13))  :0 (u_23 / Linie)  :0 (u_24 / strichpunktiert  :0 (u_25 / rot))  :0 (u_26 / mit)  :0 (u_17 / Linienzug)  :0 (u_366 / Kanal  :0 (u_31 / an  :1 u_33  :2 (u_70 / September)))  :0 (u_3814 / Gadnergasse)  :0 (u_3815 / Gadnergassenbruecke)  :0 (u_2895 / Hasenleitengasse)  :0 (u_2081 / Schemmerlstrasse))  :0 (u_8 / in  :1 u_2895  :2 (u_1218 / X11)  :1 u_24  :2 (u_9 / Antragsplan  :0 (u_10 / NrPERIOD  :0 (u_3816 / X7896)))  :1 u_5  :2 (u_33 / Sitzung))  :1-of (u_22 / fuer  :2 u_13))  :2 (u_27 / Beschluss  :0 (u_28 / folgend))  :0 (u_29 / haben)  :1 (u_30 / Gemeinderat))	7896_0_1	[]
Bezirk, Kat. G. Simmering und Kaiserebersdorf werden unter Anwendung des § 1 der BO für Wien folgende Bestimmungen getroffen:	NOT	0	(u_34 / treffen  :2 (u_35 / Bestimmung  :0 (u_28 / folgend))  :2 (u_13 / COORD  :0 (u_354 / Bezirk)  :0 (u_3817 / Kaiserebersdorf)  :0 (u_355 / KatPERIOD)  :0 (u_3818 / Simmering)  :0 (u_357 / GPERIOD))  :1-of (u_38 / unter  :2 (u_39 / Anwendung  :0 (u_40 / PARAGRAPH  :0 (u_42 / BO  :1-of (u_22 / fuer  :2 (u_44 / Wien)))  :0 (u_43 / X1)))))	7896_0_2	[]
Die bisher gültigen Flächenwidmungspläne und Bebauungspläne verlieren, soweit sie innerhalb des gegenständlichen Plangebietes liegen, ihre weitere Rechtskraft.	NOT	0	(u_45 / verlieren  :2 (u_46 / Rechtskraft  :0 (u_47 / weit))  :0 (u_48 / liegen  :1 (u_49 / sie)  :0 (u_50 / soweit)  :1-of (u_51 / innerhalb  :2 (u_52 / Plangebiet  :0 (u_53 / gegenstaendlich))))  :1 (u_13 / COORD  :0 (u_54 / Bebauungsplan)  :0 (u_55 / Flaechenwidmungsplaene)  :0 (u_162 / gueltig  :0 (u_163 / bisher))))	7896_1_0	[]
Die roten Planzeichen gelten als neu festgesetzt.	NOT	0	(u_164 / gelten  :2 (u_165 / festsetzen  :0 (u_166 / neu  :0 (u_91 / als)))  :1 (u_72 / Planzeichen  :0 (u_25 / rot)))	7896_3_0	[]
Für die rechtliche Bedeutung der Planzeichen ist die beiliegende „Zeichenerklärung für den Flächenwidmungsplan und den Bebauungsplan“ (§§ 4 und 5 BO für Wien) vom 1. September 2007 maßgebend, die einen Bestandteil dieses Beschlusses bildet.	NOT	0	(u_63 / massgebend  :1 (u_64 / Zeichenerklaerung  :0 (u_65 / beiliegend)  :1-of (u_22 / fuer  :2 (u_13 / COORD  :0 (u_54 / Bebauungsplan)  :0 (u_66 / Flaechenwidmungsplan)  :0 u_42  :0 (u_67 / PARAGRAPHPARAGRAPH)  :0 (u_58 / X5)  :0 (u_68 / X4)  :0-of u_66)  :1 (u_42 / BO)  :2 (u_44 / Wien)  :1 u_63  :2 (u_71 / Bedeutung  :0 (u_72 / Planzeichen)  :0 (u_73 / rechtlich))))  :1-of (u_69 / von  :2 (u_70 / September)))	7896_3_1	[]
Für die Querschnitte der Verkehrsflächen gemäß § 5 (2) lit. c der Bauordnung für Wien wird bestimmt, dass bei einer Straßenbreite ab 11,0 m Gehsteige mit jeweils mindestens 2,0 m Breite herzustellen sind.	NOT	0	(u_77 / bestimmen  :2 (u_78 / herstellen  :0 (u_79 / OBL)  :2 (u_80 / Gehsteig)  :0 (u_177 / dass)  :1-of (u_26 / mit  :2 (u_81 / Breite  :0 (u_82 / m  :0 (u_83 / X2COMMA0  :0 (u_84 / mindestens)  :0 (u_85 / jeweils))  :0 (u_299 / X11COMMA0))))  :1-of (u_174 / bei  :2 (u_175 / Strassenbreite  :1-of (u_219 / ab  :2 u_82))))  :1-of (u_22 / fuer  :2 (u_75 / Querschnitte  :0 (u_76 / Verkehrsflaeche  :1-of (u_57 / gemaess  :2 (u_40 / PARAGRAPH  :0 (u_180 / c  :0 u_41)))))  :1 (u_41 / Bauordnung)  :2 (u_44 / Wien)))	7896_4_0	['StrassenbreiteMin', 'GehsteigbreiteMin']
In der Verkehrsfläche Hasenleitengasse sind Vorkehrungen für die Erhaltung bzw. Pflanzung von mindestens einer Baumreihe zu treffen.	NOT	0	(u_34 / treffen  :0 (u_79 / OBL)  :2 (u_662 / Pflanzung  :0 (u_96 / bzw)  :1-of (u_69 / von  :2 (u_95 / Baumreihe)))  :2 (u_782 / Vorkehrung  :1-of (u_22 / fuer  :2 (u_94 / Erhaltung)))  :1-of (u_8 / in  :2 (u_76 / Verkehrsflaeche)))	7896_4_1	['VorkehrungBepflanzung', 'VerkehrsflaecheID']
In der Verkehrsfläche Speditionsstraße sind Vorkehrungen für die Erhaltung bzw. Pflanzung von mindestens zwei Baumreihen zu treffen.	NOT	0	(u_34 / treffen  :0 (u_79 / OBL)  :2 (u_782 / Vorkehrung  :1-of (u_22 / fuer  :2 (u_94 / Erhaltung  :0 (u_662 / Pflanzung  :0 (u_96 / bzw)  :1-of (u_69 / von  :2 (u_95 / Baumreihe  :0 (u_663 / zwei  :0 (u_84 / mindestens))))))))  :1-of (u_8 / in  :2 (u_76 / Verkehrsflaeche  :0 (u_3819 / Speditionsstrasse))))	7896_4_2	['VorkehrungBepflanzung', 'VerkehrsflaecheID']
Gemäß § 5 (4) der Bauordnung für Wien wird für das gesamte Plangebiet ohne eigene Kennzeichnung im Plan bestimmt:	NOT	0	(u_22 / fuer  :1 (u_77 / bestimmen  :1-of (u_57 / gemaess  :2 (u_40 / PARAGRAPH  :0 u_41)))  :2 (u_52 / Plangebiet  :0 (u_113 / gesamt)  :1-of (u_101 / ohne  :2 (u_192 / Kennzeichnung  :0 (u_193 / eigen)  :1-of (u_8 / in  :2 (u_62 / Plan)))))  :1 (u_41 / Bauordnung)  :2 (u_44 / Wien))	7896_5_0	[]
Der höchste Punkt der zur Errichtung gelangenden Dächer darf die tatsächlich ausgeführte Gebäudehöhe um höchstens 4,5 m überragen.	NOT	0	(u_105 / ueberragen  :2 (u_106 / Gebaeudehoehe  :0 (u_197 / ausgefuehrt  :0 (u_198 / tatsaechlich))  :1-of (u_108 / um  :2 (u_82 / m  :0 (u_109 / X4COMMA5  :0 (u_110 / hoechstens)))))  :0 (u_111 / PER)  :1 (u_196 / Punkt  :0 (u_112 / Dach  :0 (u_199 / gelangend  :1-of (u_171 / zu  :2 (u_200 / Errichtung))))  :0 (u_194 / hoch)))	7896_6_0	['GebaeudeHoeheArt', 'AbschlussDachMaxBezugGebaeude']
Nicht bebaute, jedoch bebaubare Grundflächen im gemischten Baugebiet Betriebsbaugebiet sowie Industriegebiet sind, soweit sie nicht für Zufahrten, Rangierflächen oder für Stellplätze benötigt werden, gärtnerisch auszugestalten.	NOT	0	(u_92 / ausgestalten  :0 (u_79 / OBL)  :0 (u_218 / gaertnerisch)  :0 (u_1029 / benoetigen  :0 (u_195 / NEG)  :0 (u_50 / soweit)  :1-of (u_22 / fuer  :2 (u_13 / COORD  :0 (u_1263 / Rangierflaeche)  :0 (u_1046 / Stellplatz  :0 u_22)  :0 (u_1264 / Zufahrten)  :0 (u_243 / bebaubar  :0 (u_244 / jedoch))  :0 (u_226 / bebauen)  :0 u_195)))  :2 (u_129 / Grundflaechen  :0 u_13  :1-of (u_8 / in  :2 (u_319 / Baugebiet  :0 (u_320 / gemischt)))))	7896_7_0	['AnordnungGaertnerischeAusgestaltung', 'Widmung', 'AusnahmeGaertnerischAuszugestaltende']
Für die den Betriebsbaugebieten bzw. Industriegebieten zugeordneten Grundflächen wird bestimmt, dass bei den zur Errichtung gelangenden Gebäuden Flachdächer mit einer Neigung bis zu 5 ° nach dem Stand der technischen Wissenschaft zu begrünen sind.	NOT	0	(u_77 / bestimmen  :2 (u_132 / begruenen  :0 (u_79 / OBL)  :2 (u_139 / Flachdaecher)  :0 (u_177 / dass)  :1-of (u_133 / nach  :2 (u_134 / Stand  :0 (u_135 / Wissenschaft  :0 (u_136 / technisch))))  :1-of (u_169 / bis  :2 (u_310 / XDEGREE  :0 (u_58 / X5)  :0 (u_171 / zu  :1 (u_199 / gelangend)  :2 (u_200 / Errichtung))))  :1-of (u_26 / mit  :2 (u_1152 / Neigung))  :1-of (u_174 / bei  :2 (u_138 / Gebaeude  :0 u_199)))  :1-of (u_22 / fuer  :2 (u_129 / Grundflaechen  :0 (u_3820 / zugeordnet  :0 (u_1520 / Industriegebiet  :0 (u_96 / bzw))  :0 (u_1521 / Betriebsbaugebiet)))))	7896_8_0	['Widmung', 'Dachart', 'BegruenungDach', 'DachneigungMax']
Technische bzw. der Belichtung dienende Aufbauten im erforderlichen Ausmaß sind zulässig.	NOT	0	(u_111 / PER  :1 (u_238 / Aufbau  :0 (u_13 / COORD  :0 (u_239 / dienend  :0 (u_240 / Belichtung))  :0 (u_136 / technisch))  :1-of (u_8 / in  :2 (u_206 / Ausmass  :0 (u_241 / erforderlich)))))	7896_8_1	['AufbautenZulaessig']
Gemäß § 5 (4) der Bauordnung für Wien wird für Teile des Plangebietes mit eigener Kennzeichnung im Plan (BB) bestimmt: Auf der mit BB1 bezeichneten Flächen ist die Unterbrechung der geschlossenen Bauweise zulässig.	NOT	0	(u_77 / bestimmen  :2 (u_111 / PER  :1 (u_126 / Unterbrechung  :0 (u_127 / Bauweise  :0 (u_128 / geschlossen)))  :1-of (u_215 / auf  :2 (u_216 / Flaeche  :0 (u_130 / bezeichnet  :1-of (u_26 / mit  :2 (u_131 / BB1)  :1 (u_52 / Plangebiet)  :2 (u_192 / Kennzeichnung  :0 (u_193 / eigen)  :1-of (u_8 / in  :2 (u_62 / Plan  :0 (u_104 / BB)))))))))  :1-of (u_22 / fuer  :2 (u_324 / Teil  :0 u_52)  :1 (u_41 / Bauordnung)  :2 (u_44 / Wien))  :1-of (u_57 / gemaess  :2 (u_40 / PARAGRAPH  :0 u_41)))	7896_9_0	['UnterbrechungGeschlosseneBauweise', 'Planzeichen']
Gemäß § 4 (3) und § 5 (7) der Bauordnung für Wien wird für Teile des Plangebietes mit eigener Kennzeichnung im Plan (BB) bestimmt: Auf den mit BB2 bezeichneten Grundflächen werden gesonderte Bestimmungen für zwei übereinander liegende Räume getroffen, wobei der Raum bis zur Brückenkonstruktionsunterkante der öffentlichen Verkehrsfläche und der Raum darüber dem Verkehrsband zugeordnet wird.	NOT	0	(u_13 / COORD  :0 (u_34 / treffen  :2 (u_35 / Bestimmung  :0 (u_684 / gesondert)  :1-of (u_22 / fuer  :2 u_330  :1 u_13  :2 (u_324 / Teil  :0 u_52)  :1 (u_41 / Bauordnung)  :2 (u_44 / Wien)))  :1-of (u_215 / auf  :2 (u_129 / Grundflaechen  :0 (u_130 / bezeichnet  :1-of (u_26 / mit  :2 (u_140 / BB2)  :1 (u_52 / Plangebiet)  :2 (u_192 / Kennzeichnung  :0 (u_193 / eigen)  :1-of (u_8 / in  :2 (u_62 / Plan  :0 (u_104 / BB)))))))))  :0 (u_77 / bestimmen  :0 (u_449 / zuordnen  :0 (u_450 / darueber)  :2 u_330  :0 (u_172 / wobei)  :1-of (u_169 / bis  :2 u_13)))  :0 (u_330 / Raum  :0 (u_693 / liegend  :0 (u_1300 / uebereinander))  :0 (u_663 / zwei))  :0 (u_696 / Brueckenkonstruktionsunterkante)  :0 (u_76 / Verkehrsflaeche  :0 (u_317 / oeffentlich))  :0 (u_171 / zu)  :0 (u_40 / PARAGRAPH  :0 (u_58 / X5)  :0 u_41)  :2-of (u_57 / gemaess))	7896_10_0	['WidmungInMehrerenEbenen', 'Planzeichen']
Der Abteilungsleiter: Dipl.-Ing. Walter Krauss Oberstadtbaurat	NOT	0	(u_141 / Abteilungsleiter  :0 (u_372 / Walter  :0 (u_458 / Oberstadtbaurat)  :0 (u_143 / Krauss))  :0 (u_142 / DiplPERIODHYPHENIng))	7896_10_1	[]
MAGISTRAT DER STADT WIEN MA 21 B Stadtteilplanung und Flächennutzung Süd-Nordost Plandokument 7689 Festsetzung des Flächenwidmungsplanes und des Bebauungsplanes	NOT	0	(u_0 / MAGISTRAT  :0 (u_1 / STADT  :0 (u_328 / B)  :0 (u_2 / X21)  :0 (u_3 / MA)  :0 (u_4 / WIEN)))	7689_0_0	[]
Der Gemeinderat hat in seiner Sitzung am 28. Juni 2006, Pr. Zl. 2413/2006–GSV, den folgenden Beschluss gefasst: In Festsetzung des Flächenwidmungsplanes und in teilweiser Festsetzung des Bebauungsplanes für das im Antragsplan Nr. 7689 mit der rot strichpunktierten Linie oder den in roter Schrift als „Plangebietsgrenze“ bezeichneten Fluchtlinien umschriebene Gebiet zwischen Stadlauer Straße, Linienzug 1-2, Linienzug 2-3 (ÖBB-Ostbahn, Stadlau-Marchegg), Linienzug 3-5, Erzherzog-Karl-Straße, Konstanziagasse, Hausgrundweg, Genochplatz, Hohenfeldgasse, Linienzug 6-7 (ÖBB-Ostbahn, Laa an der Thaya), Erzherzog-KarlStraße, Linienzug 8-9 (Stadlauer Straße) und Linienzug 9-13 im 22.	NOT	0	(u_5 / fassen  :2 (u_13 / COORD  :0 (u_12 / Festsetzung  :0 (u_14 / Bebauungsplanes)  :0 (u_2345 / teilweiser)  :0 u_8  :1-of (u_22 / fuer  :2 u_13))  :0 (u_15 / Flaechenwidmungsplanes)  :0 (u_8 / in  :1 u_17  :2 (u_1021 / X22)  :1 u_24  :2 (u_9 / Antragsplan  :0 (u_10 / NrPERIOD  :0 (u_3827 / X7689)))  :1 u_5  :2 (u_33 / Sitzung))  :0 (u_6 / Gebiet  :0 (u_7 / umschrieben)  :1-of (u_16 / zwischen  :2 u_13))  :0 (u_23 / Linie)  :0 (u_24 / strichpunktiert  :0 (u_25 / rot))  :0 (u_26 / mit)  :0 (u_17 / Linienzug  :0 (u_1498 / X3HYPHEN5)  :0 u_289  :0 (u_930 / X8HYPHEN9)  :0 u_13  :0 (u_1492 / X2HYPHEN3)  :0 (u_2829 / X6HYPHEN7)  :0 (u_3826 / X9HYPHEN13))  :0 (u_288 / Erzherzog  :0 u_289  :0 (u_290 / Karl)  :0 (u_3825 / KarlStrasse))  :0 (u_289 / Strasse  :0 u_3292)  :0 (u_608 / Stadlau  :0 (u_2611 / Marchegg))  :0 (u_1342 / OeBB)  :0 (u_2205 / Ostbahn)  :0 (u_3821 / Konstanziagasse)  :0 (u_3822 / Hausgrundweg)  :0 (u_3823 / Genochplatz)  :0 (u_3824 / Hohenfeldgasse)  :0 (u_3284 / Laa  :1-of (u_31 / an  :2 (u_3285 / Thaya)  :1 u_33  :2 u_13))  :0 (u_3292 / Stadlauer)  :0 (u_605 / PrPERIOD)  :0 (u_297 / Juni))  :2 (u_27 / Beschluss  :0 (u_28 / folgend))  :0 (u_29 / haben)  :1 (u_30 / Gemeinderat))	7689_0_1	['VerkehrsflaecheID']
Bezirk, Kat. G. Hirschstetten werden unter Anwendung des § 1 der BO für Wien folgende Bestimmungen getroffen:	NOT	0	(u_34 / treffen  :2 (u_35 / Bestimmung  :0 (u_28 / folgend))  :1-of (u_38 / unter  :2 (u_39 / Anwendung  :0 (u_40 / PARAGRAPH  :0 (u_42 / BO  :1-of (u_22 / fuer  :2 (u_44 / Wien)))  :0 (u_43 / X1)))))	7689_0_2	[]
Die bisher gültigen Flächenwidmungspläne und Bebauungspläne verlieren, soweit sie innerhalb des gegenständlichen Plangebietes liegen, ihre weitere Rechtskraft.	NOT	0	(u_45 / verlieren  :2 (u_46 / Rechtskraft  :0 (u_47 / weit))  :0 (u_48 / liegen  :1 (u_49 / sie)  :0 (u_50 / soweit)  :1-of (u_51 / innerhalb  :2 (u_52 / Plangebiet  :0 (u_53 / gegenstaendlich))))  :1 (u_13 / COORD  :0 (u_54 / Bebauungsplan)  :0 (u_55 / Flaechenwidmungsplaene)  :0 (u_162 / gueltig  :0 (u_163 / bisher))))	7689_1_0	[]
Die roten Planzeichen gelten als neu festgesetzt.	NOT	0	(u_164 / gelten  :2 (u_165 / festsetzen  :0 (u_166 / neu  :0 (u_91 / als)))  :1 (u_72 / Planzeichen  :0 (u_25 / rot)))	7689_3_0	[]
Für die rechtliche Bedeutung der Planzeichen ist die beiliegende „Zeichenerklärung für den Flächenwidmungsplan und den Bebauungsplan“ (§§ 4 und 5 BO für Wien) vom	NOT	0	(u_64 / Zeichenerklaerung  :0 (u_65 / beiliegend)  :1-of (u_69 / von  :2 (u_121 / der))  :1-of (u_22 / fuer  :2 (u_13 / COORD  :0 (u_54 / Bebauungsplan)  :0 (u_66 / Flaechenwidmungsplan)  :0 u_42  :0 (u_67 / PARAGRAPHPARAGRAPH)  :0 (u_68 / X4)  :0-of u_54)  :1 (u_42 / BO)  :2 (u_44 / Wien)  :2 (u_71 / Bedeutung  :0 (u_72 / Planzeichen)  :0 (u_73 / rechtlich))))	7689_3_1	[]
Oktober 2001 maßgebend, die einen Bestandteil dieses Beschlusses bildet.	NOT	0	(u_63 / massgebend  :0 (u_167 / Oktober))	7689_4_0	[]
