ID,Text,Labels
7577_1_0,"soweit für dieses gebiet flächenwidmungspläne und bebauungspläne gelten, verlieren sie ihre weitere rechtskraft.",[]
7577_3_0,die roten planzeichen gelten als neu festgesetzt.,[]
7577_3_1,"für die rechtliche bedeutung der roten planzeichen ist die beiliegende „zeichenerklärung für den flächenwidmungsplan und den bebauungsplan“ (§§ 4 und 5 der bo für wien) vom 1. oktober 2001 maßgebend, die einen bestandteil dieses beschlusses bildet.",[]
7577_4_0,"für die querschnitte der verkehrsflächen gemäß § 5 abs. 2 lit. c der bo für wien wird bestimmt, dass bei einer straßenbreite ab 11,0 m entlang der fluchtlinien gehsteige mit mindestens 2,0 m breite herzustellen sind.","['AnFluchtlinie', 'GehsteigbreiteMin', 'StrassenbreiteMin']"
7577_4_1,"in der mollardgasse, liniengasse und eisvogelgasse ist vorsorge zur erhaltung bzw. pflanzung von baumreihen zu treffen.","['VerkehrsflaecheID', 'VorkehrungBepflanzung']"
7577_5_0,gemäß § 5 abs. 4 der bo für wien wird für das gesamte plangebiet ohne eigene kennzeichnung im plan bestimmt:,['GesamtePlangebiet']
7577_6_0,"an allen öffentlichen verkehrsflächen ist die errichtung von erkern, balkonen und vorragenden loggien an den baulinien untersagt.","['AnFluchtlinie', 'AnOeffentlichenVerkehrsflaechen', 'VorbautenVerbot']"
7577_6_1,"bauelemente, die der gliederung und architektonischen gestaltung der schauseiten der gebäude dienen, dürfen an straßen bis zu einer breite von 16,0 m höchstens 0,6 m, an straßen von mehr als 16,0 m breite höchstens 0,8 m über die baulinie vorragen.","['StrassenbreiteMax', 'StrassenbreiteMin', 'VorstehendeBauelementeAusladungMax']"
7577_7_0,die errichtung von staffelgeschossen an den zu öffentlichen verkehrsflächen orientierten fronten der gebäude ist untersagt.,"['AnOeffentlichenVerkehrsflaechen', 'VerbotStaffelung']"
7577_8_0,"der höchste punkt des daches der zur errichtung gelangenden gebäude darf nicht höher als 4,5 m über der tatsächlich errichteten gebäudehöhe liegen.","['AbschlussDachMaxBezugGebaeude', 'GebaeudeHoeheArt']"
7577_9_0,"bebaubare, von bebauung freibleibende baulandflächen sind mit ausnahme betrieblich benötigter rangier- und zufahrtsflächen gärtnerisch auszugestalten.","['AnordnungGaertnerischeAusgestaltung', 'AusnahmeGaertnerischAuszugestaltende', 'Widmung']"
7577_9_1,"für flächen, für die gärtnerische ausgestaltung vorgeschrieben ist, sind bei der errichtung unterirdischer bauten vorkehrungen zu treffen, dass für das pflanzen von bäumen ausreichende erdkerne vorhanden bleiben.","['AnordnungGaertnerischeAusgestaltung', 'UnterirdischeBaulichkeiten', 'VorkehrungBepflanzung']"
7577_10_0,pro bauplatz darf nur ein nebengebäude mit einer bebauten fläche von maximal 30 m² errichtet werden.,"['AnzahlGebaeudeMax', 'BebauteFlaecheMaxNebengebaeude', 'GebaeudeBautyp']"
7577_10_1,die dächer der zur errichtung gelangenden nebengebäude sind ab einer größe von 5 m² entsprechend dem stand der technischen wissenschaften als begrünte flachdächer auszubilden.,"['BegruenungDach', 'Dachart', 'DachflaecheMin', 'GebaeudeBautyp']"
7577_10_2,technische bzw. der belichtung dienende aufbauten sind im erforderlichen ausmaß zulässig.,['AufbautenZulaessig']
7577_11_0,"einfriedungen an seitlichen und hinteren grundgrenzen der liegenschaften im bauland, für die die gärtnerische ausgestaltung angeordnet ist, dürfen 2,0 m nicht überragen und ab einer höhe von 0,5 m den freien durchblick nicht hindern.","['AnordnungGaertnerischeAusgestaltung', 'EinfriedungAusgestaltung', 'EinfriedungHoeheGesamt', 'EinfriedungLage', 'Widmung']"
7577_12_0,zur verkehrsfläche gumpendorfer gürtel dürfen keine hauptfenster von aufenthaltsräumen von wohnungen hergestellt werden.,"['VerbotFensterZuOeffentlichenVerkehrsflaechen', 'VerkehrsflaecheID']"
7577_12_1,zu den öffentlichen verkehrsflächen gumpendorfer straße und linke wienzeile dürfen im erdgeschoss keine hauptfenster von aufenthaltsräumen von wohnungen hergestellt werden.,"['Stockwerk', 'VerbotFensterZuOeffentlichenVerkehrsflaechen', 'VerkehrsflaecheID']"
7577_13_0,gemäß § 5 abs. 4 der bo für wien wird für teile des plangebietes mit eigener kennzeichnung im plan bestimmt:,[]
7577_14_0,auf den mit bb 1 bezeichneten flächen ist die errichtung von unterirdischen bauten untersagt.,"['Planzeichen', 'VonBebauungFreizuhalten']"
7577_15_0,"innerhalb der mit bb 2 bezeichneten flächen sind die dächer der gebäude als begehbare, zu mehr als 50% der dachfläche zu begrünende dachgärten oder dachterrassen auszubilden, wobei deren fußbodenoberkanten nicht höher als die angegebenen gebäudehöhen liegen dürfen.","['AnteilDachbegruenung', 'Dachart', 'Planzeichen']"
7577_16_0,auf den mit bb 3 bezeichneten grundflächen darf das ausmaß der bebauten fläche maximal 50 v. h. des jeweiligen teiles des bauplatzes betragen.,"['BebauteFlaecheMaxProzentual', 'Planzeichen']"
7577_17_0,auf der mit p/bb 4 bezeichneten fläche wird für 10 % der fläche gärtnerische ausgestaltung vorgeschrieben.,"['AnordnungGaertnerischeAusgestaltungProzentual', 'BBAllgemein', 'Planzeichen']"
7577_18_0,in den als wohnzone ausgewiesenen bereichen ist mit ausnahme der bauplätze an der gumpendorfer straße und an der linken wienzeile die errichtung von büro- und geschäftshäusern unzulässig.,"['VerbotBueroGeschaeftsgebaeude', 'VerkehrsflaecheID', 'Widmung']"
7577_19_0,"auf den mit ödg oder ak ödg bezeichneten flächen ist ein raum in einer breite von 3,0 m und einer lichten höhe von 3,0 m zur errichtung und duldung eines öffentlichen durchganges von jeder bebauung freizuhalten.","['BBAllgemein', 'DurchgangBreite', 'DurchgangHoehe', 'Planzeichen']"
7577_19_1,der abteilungsleiter: dipl.-ing. klaus vatter senatsrat,[]
7228_0_0,unverkäufliches dienstexemplar!,[]
7228_0_1,magistrat der stadt wien ma 21 b stadtteilplanung und flächennutzung süd-nordost plandokument 7228 festsetzung des flächenwidmungsplanes und des bebauungsplanes,[]
7228_0_2,"der gemeinderat hat in seiner sitzung am 26. september 2002, pr. zl. 2727/2002–gsv, den folgenden beschluss gefasst: in festsetzung des flächenwidmungsplanes und des bebauungsplanes für das im antragsplan nr. 7228 mit der rot strichpunktierten linie oder den in roter schrift als „plangebietsgrenze“ bezeichneten fluchtlinien umschriebene gebiet zwischen linienzug 1-4 (am mühlwasser), linienzug 4-5 (mühlwasserpromenade), linienzug 5-6, schilfweg und öffentlicher verkehrsfläche code nr.",[]
7228_0_3,9409 im,[]
7228_1_0,"bezirk, kat. g. aspern werden unter anwendung des § 1 der bo für wien folgende bestimmungen getroffen:",[]
7228_2_0,"die bisher gültigen flächenwidmungspläne und bebauungspläne verlieren, soweit sie innerhalb des gegenständlichen plangebietes liegen, ihre weitere rechtskraft.",[]
7228_4_0,die roten planzeichen gelten als neu festgesetzt.,[]
7228_4_1,für die rechtliche bedeutung der planzeichen ist die beiliegende „zeichenerklärung für den flächenwidmungsplan und den bebauungsplan“ (§§,[]
7228_5_0,"und 5 bo für wien) vom 1. oktober 2001 maßgebend, die einen bestandteil dieses beschlusses bildet.",[]
7228_6_0,"für die querschnitte der verkehrsflächen gemäß § 5 (2) lit. c der bauordnung für wien wird bestimmt, dass bei einer straßenbreite unter 10,0 m insgesamt mindestens 2,0 m breite als niveaugleiche(r) gehsteig(e) herzustellen sind , bei einer straßenbreite von 10,0 m bis unter 16,0 m gehsteige mit jeweils mindestens 1,5 m breite und bei einer straßenbreite ab 16,0 m gehsteige mit jeweils mindestens 2,0 m breite herzustellen sind.","['GehsteigbreiteMin', 'StrassenbreiteMax', 'StrassenbreiteMin', 'StrassenbreiteVonBis']"
7228_6_1,für den querschnitt des binsenweges ist vorsorge für die pflanzung einer baumreihe zu treffen.,"['VerkehrsflaecheID', 'VorkehrungBepflanzung']"
7228_7_0,gemäß § 5 (4) der bauordnung für wien wird für das gesamte plangebiet ohne eigene kennzeichnung im plan bestimmt: im gesamten plangebiet ist die errichtung fundierter einfriedungen untersagt.,"['EinfriedungAusgestaltung', 'EinfriedungZulaessig', 'GesamtePlangebiet']"
7228_8_0,gemäß § 5 (4) der bauordnung für wien wird für teile des plangebietes mit eigener kennzeichnung im plan (bb) bestimmt:,[]
7228_9_0,"auf den mit bb1 bezeichneten flächen des gartensiedlungsgebietes darf der höchste punkt der zur errichtung gelangenden dächer die ausgeführte gebäudehöhe um nicht mehr als 4,0 m überragen.","['AbschlussDachMaxBezugGebaeude', 'GebaeudeHoeheArt', 'Planzeichen']"
7228_9_1,die dachneigung darf maximal 45° betragen.,['DachneigungMax']
7228_9_2,"die bebaute fläche darf jeweils höchstens 15 %, maximal jedoch 80 m² pro baulos betragen.",['BebauteFlaecheMaxProzentual']
7228_10_0,"auf den mit bb2 bezeichneten flächen des gartensiedlungsgebietes darf der höchste punkt der zur errichtung gelangenden dächer die ausgeführte gebäudehöhe um nicht mehr als 4,0 m überragen.","['AbschlussDachMaxBezugGebaeude', 'GebaeudeHoeheArt', 'Planzeichen']"
7228_10_1,die dachneigung darf maximal 45° betragen.,['DachneigungMax']
7228_11_0,auf den mit bb3 bezeichneten grundflächen ist die errichtung von landwirtschaftlichen nutzbauten nicht zulässig.,"['ErrichtungGebaeude', 'Nutzungsart', 'Planzeichen']"
7228_12_0,auf den mit g bb4 bezeichneten flächen ist die errichtung ober- und unterirdischer bebauung untersagt.,"['Planzeichen', 'VonBebauungFreizuhalten', 'Widmung']"
7228_13_0,"hinweis: es wird darauf hingewiesen, dass bei der errichtung von kellern auf den schwankenden grundwasserspiegel zu achten ist.",[]
7228_13_1,der abteilungsleiter: dipl.-ing. binder senatsrat,[]
7629_0_0,unverkäufliches dienstexemplar!,[]
7629_0_1,magistrat der stadt wien ma 21 b stadtteilplanung und flächennutzung süd-nordost plandokument 7629 festsetzung des flächenwidmungsplanes und des bebauungsplanes,[]
7629_0_2,"der gemeinderat hat in seiner sitzung am 22. oktober 2004, pr. zl. 3807/2004–gsv, den folgenden beschluss gefasst: in festsetzung des flächenwidmungsplanes und des bebauungsplanes für das im antragsplan nr. 7629 mit der rot strichpunktierten linie oder den in roter schrift als „plangebietsgrenze“ bezeichneten fluchtlinien umschriebene gebiet zwischen linienzug 1-3, linienzug 3-5 (trasse der ostbahn - laa an der thaya), hirschstettner straße, pogrelzstraße, steigenteschgasse, linienzug 6-7 (straße code 9813), linienzug 7-11, hirschstettner straße und linienzug 12-1 (straße code 9230) im 22.",['VerkehrsflaecheID']
7629_0_3,"bezirk, kat. g. kagran werden unter anwendung des § 1 der bo für wien folgende bestimmungen getroffen:",[]
7629_1_0,"die bisher gültigen flächenwidmungspläne und bebauungspläne verlieren, soweit sie innerhalb des gegenständlichen plangebietes liegen, ihre weitere rechtskraft.",[]
7629_3_0,die roten planzeichen gelten als neu festgesetzt.,[]
7629_3_1,"für die rechtliche bedeutung der planzeichen ist die beiliegende „zeichenerklärung für den flächenwidmungsplan und den bebauungsplan“ (§§ 4 und 5 bo für wien) vom 1. oktober 2001 maßgebend, die einen bestandteil dieses beschlusses bildet.",[]
7629_4_0,"für die querschnitte der verkehrsflächen gemäß § 5 (2) lit. c der bauordnung für wien wird bestimmt, dass bei einer straßenbreite ab 11,0 m gehsteige mit jeweils mindestens 2,0 m breite, herzustellen sind.","['GehsteigbreiteMin', 'StrassenbreiteMin']"
7629_4_1,für den querschnitt der hirschstettner straße ist für den bereich zwischen punkt 11 und pogrelzstraße vorsorge für die pflanzung und erhaltung zweier baumreihen zu treffen.,"['Planzeichen', 'VerkehrsflaecheID', 'VorkehrungBepflanzung']"
7629_4_2,für die verbleibenden straßenabschnitte der hirschstettner straße ist innerhalb des plangebietes vorsorge für die pflanzung und erhaltung einer baumreihe zu treffen.,"['VerkehrsflaecheID', 'VorkehrungBepflanzung']"
7629_4_3,"für den querschnitt straße code 09813 wird bestimmt, dass mindestens 6 m als fuß- und radweg auszugestalten sind.","['GehsteigbreiteMin', 'VerkehrsflaecheID']"
7629_4_4,der verbleibende querschnitt ist mit grünelementen auszugestalten.,['AnordnungGaertnerischeAusgestaltung']
7629_4_5,"für öffentliche verkehrsflächen mit einer breite von 17,0 m oder mehr ist vorsorge für die pflanzung und erhaltung zweier baumreihen zu treffen.","['OeffentlicheVerkehrsflaecheBreiteMin', 'VorkehrungBepflanzung']"
7629_4_6,in den öffentlichen verkehrsflächen pogrelzstraße und straße code 9230 soll vorsorge für die herstellung radfahrspezifischer anlagen getroffen werden.,"['Nutzungsart', 'VerkehrsflaecheID']"
7629_5_0,gemäß § 5 (4) der bauordnung für wien wird für das gesamte plangebiet ohne eigene kennzeichnung im plan bestimmt:,[]
7629_6_0,"bebaubare, aber unbebaut bleibende grundflächen sind gärtnerisch zu gestalten, soweit sie nicht für zufahrts-, rangier- und manipulationszwecke benötigt werden.","['AnordnungGaertnerischeAusgestaltung', 'AusnahmeGaertnerischAuszugestaltende']"
7629_7_0,"auf den als bauland/gemischtes baugebiet - betriebsbaugebiet ausgewiesenen flächen sind dächer von gebäuden mit einer grundfläche von mehr als 300 m², die als flachdächer mit einer neigung bis 5 grad ausgebildet werden, entsprechend dem stand der technischen wissenschaften zu begrünen.","['BebauteFlaecheMin', 'BegruenungDach', 'Dachart', 'DachneigungMax', 'Widmung']"
7629_7_1,technische und der belichtung dienende aufbauten sind im erforderlichen ausmaß zulässig.,['AufbautenZulaessig']
7629_7_2,auf diesen flächen sind mindestens 20 % der bauplatzfläche gärtnerisch auszugestalten.,['AnordnungGaertnerischeAusgestaltungProzentual']
7629_8_0,gemäß § 5 (4) der bauordnung für wien wird für teile des plangebietes mit eigener kennzeichnung im plan (bb) bestimmt:,[]
7629_9_0,auf den mit bb1 bezeichneten flächen ist die unterbrechung der geschlossenen bauweise zulässig.,"['Planzeichen', 'UnterbrechungGeschlosseneBauweise']"
7629_10_0,auf der mit esp bb2 bezeichneten fläche darf die bebaute fläche der gebäude und baulichen anlagen insgesamt nicht mehr als 1.500 m² betragen.,"['BebauteFlaecheMax', 'Planzeichen', 'Widmung']"
7629_10_1,"die maximale gebäudehöhe wird mit 7,5 m festgesetzt.",['GebaeudeHoeheMaxAbsolut']
7629_10_2,"der höchste punkt des daches darf die tatsächlich ausgeführte gebäudehöhe um nicht mehr als 4,0 m überragen.","['AbschlussDachMaxBezugGebaeude', 'GebaeudeHoeheArt']"
7629_11_0,auf der mit p bb3 bezeichneten fläche ist das abstellen von kraftfahrzeugen im niveau zulässig.,"['BBAllgemein', 'Planzeichen', 'StellplatzImNiveauZulaessig']"
7629_11_1,mindestens 10 % der fläche sind gärtnerisch auszugestalten.,['AnordnungGaertnerischeAusgestaltungProzentual']
7629_12_0,gemäß § 3 wiener kleingartengesetz wird bestimmt: von der mit p bb4 bezeichneten fläche dürfen höchstens 90 % als gemeinschaftsanlage zum einstellen von kraftfahrzeugen bzw. als damit zusammenhängende rangierflächen und zufahrtswege verwendet werden.,"['AnlageZumEinstellenVorhanden', 'BebauteFlaecheMaxProzentual', 'Planzeichen']"
7629_12_1,der abteilungsleiter: dipl.-ing.,[]
7629_12_2,herbert binder senatsrat,[]
7996_0_0,magistrat der stadt wien ma 21 b stadtteilplanung und flächennutzung süd-nordost plandokument 7996 festsetzung des flächenwidmungsplanes und des bebauungsplanes,[]
7996_0_1,"der gemeinderat hat in seiner sitzung am 24. februar 2012, pr. zl. 111/2012–gsk, den folgenden beschluss gefasst: in festsetzung des flächenwidmungsplanes und des bebauungsplanes für das im antragsplan nr. 7996 mit der rot strichpunktierten linie oder den in roter schrift als „plangebietsgrenze“ bezeichneten fluchtlinien umschriebene gebiet zwischen schrickgasse, meißnergasse, meißauergasse, wagramer straße, czernetzplatz und linienzug 1-10 im 22.",[]
7996_0_2,"bezirk, kat. g. kagran werden unter anwendung des § 1 der bauordnung für wien die in den absätzen i und ii angeführten bestimmungen getroffen:",[]
7996_1_0,"die bisherigen flächenwidmungspläne und bebauungspläne verlieren, soweit sie innerhalb des gegenständlichen plangebiets liegen, ihre weitere rechtskraft.",[]
7996_2_0,gemäß § 4 und § 5 der bauordnung für wien werden folgende bestimmungen getroffen:,[]
7996_3_0,bestimmungen des plans: die roten planzeichen gelten als neu festgesetzt.,[]
7996_3_1,"für die rechtliche bedeutung der planzeichen ist die beiliegende „zeichenerklärung für den flächenwidmungsplan und den bebauungsplan“ (§§ 4 und 5 der bauordnung für wien) vom 1. september 2007 maßgebend, die einen bestandteil dieses beschlusses bildet.",[]
7996_4_0,bestimmungen für die ausgestaltung der querschnitte von verkehrsflächen:,[]
7996_5_0,"für die ausgestaltung von verkehrsflächen mit einer gesamtbreite ab 11,0 m, soweit sie innerhalb des plangebiets liegen, wird bestimmt: entlang der fluchtlinien sind gehsteige mit jeweils mindestens 2,0 m breite herzustellen.","['AnFluchtlinie', 'GehsteigbreiteMin', 'OeffentlicheVerkehrsflaecheBreiteMin']"
7996_6_0,bestimmungen ohne bezeichnung des geltungsbereichs mit dem planzeichen bb:,['Planzeichen']
7996_7_0,für das gesamte plangebiet wird bestimmt:,['GesamtePlangebiet']
7996_8_0,flachdächer sind nach dem stand der technischen wissenschaften zu begrünen.,"['BegruenungDach', 'Dachart']"
7996_8_1,technische bzw. der belichtung dienende aufbauten im erforderlichen ausmaß sind zulässig.,['AufbautenZulaessig']
7996_9_0,"oberirdisch bebaubare, jedoch unbebaut bleibende grundflächen sind gärtnerisch auszugestalten.",['AnordnungGaertnerischeAusgestaltung']
7996_10_0,"die einleitung von niederschlagswässern in den kanal ist nur von verkehrsflächen und zu den verkehrsflächen geneigten dächern von gebäuden, die unmittelbar an der verkehrsfläche liegen, zulässig.",['EinleitungNiederschlagswaesser']
7996_11_0,"für grundflächen, für die die gärtnerische ausgestaltung angeordnet wird (g) wird bestimmt: die bebaute fläche der nach der bo für wien auf gärtnerisch auszugestaltenden grundflächen zulässigen nebengebäude darf insgesamt höchstens 30 m² je bauplatz betragen.","['AnordnungGaertnerischeAusgestaltung', 'BebauteFlaecheMaxNebengebaeude', 'GebaeudeBautyp', 'Planzeichen', 'Widmung']"
7996_12_0,"für den mit den buchstaben a-b-c-d umgrenzten bereich wird bestimmt: der raum für die errichtung und duldung eines 5,0 m breiten öffentlichen durchganges ist von jeglicher bebauung freizuhalten.","['DurchgangBreite', 'Planzeichen']"
7996_13_0,bestimmungen mit bezeichnung des geltungsbereichs mit dem planzeichen bb:,['Planzeichen']
7996_14_0,für die mit bb1 bezeichneten grundflächen wird bestimmt: die unterbrechung der geschlossenen bauweise ist zulässig.,"['Planzeichen', 'UnterbrechungGeschlosseneBauweise']"
7996_15_0,"für die mit bb2 bezeichneten, der errichtung von anlagen zum einstellen von kraftfahrzeugen vorbehaltenen grundflächen wird bestimmt: es dürfen keine oberirdischen bauwerke errichtet werden.","['AnlageZumEinstellenVorhanden', 'Planzeichen', 'VonBebauungFreizuhalten']"
7996_16_0,für die mit bb3 bezeichneten grundflächen wird bestimmt: es dürfen keine ober- und unterirdischen bauwerke errichtet werden.,"['Planzeichen', 'VonBebauungFreizuhalten']"
7996_17_0,für die mit bb4 bezeichneten grundflächen wird bestimmt: die zur errichtung gelangenden gebäude dürfen nur für bildungs- und kinderbetreuungseinrichtungen sowie soziale zwecke verwendet werden.,"['Nutzungsart', 'Planzeichen']"
7996_18_0,"für die mit bb5 bezeichneten grundflächen wird bestimmt: der raum oberhalb der konstruktionsunterkante des bestehenden brückenbauwerks ist der widmung verkehrsband zugeordnet, der raum darunter der öffentlichen verkehrsfläche.","['Planzeichen', 'WidmungInMehrerenEbenen']"
7996_18_1,der abteilungsleiter: dipl.-ing. walter krauss senatsrat,[]
7078_0_0,unverkäufliches dienstexemplar!,[]
7078_0_1,m a g i s t r a t d e r s t a d t w i e n ma 21 c stadtteilplanung und flächennutzung nordost plandokument 7078 festsetzung des flächenwidmungsplanes und des bebauungsplanes,[]
7078_0_2,"der gemeinderat hat in seiner sitzung am 30. september 1998 pr. zl. 298 gpz/98, den folgenden beschluß gefaßt: in festsetzung des flächenwidmungsplanes und des bebauungsplanes für das im antragsplan nr. 7078 mit der rot strichpunktierten linie oder den in roter schrift als ""plangebietsgrenze"" bezeichneten fluchtlinien umschriebene gebiet zwischen brünner straße, shuttleworthstraße, ruthnergasse und linienzug 1-2 (nördlich hochbahntrasse) im 21.",[]
7078_0_3,"bezirk, kat. g. großjedlersdorf ii werden unter anwendung des § 1 der bo für wien folgende bestimmungen getroffen:",[]
7078_1_0,der bisher gültige flächenwidmungsplan und bebauungsplan verliert seine weitere rechtskraft.,[]
7078_3_0,die roten planzeichen gelten als neu festgesetzt.,[]
7078_3_1,"für die rechtliche bedeutung der planzeichen ist die beiliegende ""zeichenerklärung für den flächenwidmungsplan und den bebauungsplan"" (§§ 4 und 5 der bauordnung für wien) vom",[]
7078_4_0,"september 1996 maßgebend, die einen bestandteil dieses beschlusses bildet.",[]
7078_5_0,"für die querschnitte der verkehrsflächen gemäß § 5 (2) lit. c der bauordnung für wien wird bestimmt, daß bei einer straßenbreite unter 10,0 m gehsteige mit mindestens 1,0 m breite, bei einer straßenbreite von 10,0 m bis 16,0 m gehsteige mit mindestens 1,5 m breite und bei einer straßenbreite ab 16,0 m gehsteige mit mindestens 2,0 m breite herzustellen sind.","['GehsteigbreiteMin', 'StrassenbreiteMax', 'StrassenbreiteMin', 'StrassenbreiteVonBis']"
7078_5_1,im straßenzug code 6394 und in der shuttleworthstraße ist vorsorge für die pflanzung von zwei baumreihen zu treffen.,"['VerkehrsflaecheID', 'VorkehrungBepflanzung']"
7078_6_0,gemäß § 5 (4) der bauordnung für wien wird für das gesamte plangebiet ohne eigene kennzeichnung im plan bestimmt:,[]
7078_7_0,in den als geschäftsviertel ausgewiesenen flächen im bauland ist die errichtung von wohnungen untersagt.,"['VerbotWohnung', 'Widmung']"
7078_8_0,im gesamten plangebiet ist die einleitung von niederschlagswässern in den kanal nicht zulässig (gemäß § 5 abs. 4 lit. m bo für wien).,"['EinleitungNiederschlagswaesser', 'GesamtePlangebiet']"
7078_9_0,"im gesamten plangebiet sind dächer von gebäuden mit einer bebauten grundfläche von mehr als 100 m², die als flachdächer mit einer neigung bis 5 grad ausgebildet werden, entsprechend dem stand der technischen wissenschaft im ausmaß von mindestens 80 % zu begrünen.","['AnteilDachbegruenung', 'BebauteFlaecheMin', 'Dachart', 'DachneigungMax', 'GesamtePlangebiet']"
7078_9_1,technische oder der belichtung dienende aufbauten sind im erforderlichen ausmaß seite - 2 - zulässig.,['AufbautenZulaessig']
7078_10_0,gemäß § 5 (4) der bauordnung für wien wird für teile des plangebietes mit eigener kennzeichnung im plan (bb) bestimmt:,[]
7078_11_0,auf den mit bb1 bezeichneten flächen ist die unterbrechung der geschlossenen bauweise zulässig.,"['Planzeichen', 'UnterbrechungGeschlosseneBauweise']"
7078_12_0,auf den als bauland/industriegebiet gewidmeten und mit bb2 bezeichneten bereichen darf die mit ober- und unterirdischen baulichkeiten bebaute fläche maximal 75% der bauplatzfläche betragen.,"['BebauteFlaecheMaxProzentual', 'Planzeichen', 'Widmung']"
7078_12_1,"die unbebaut bleibenden flächen sind, soweit sie nicht für verkehrswege, manipulationsoder lagerflächen benötigt werden, gärtnerisch auszugestalten.","['AnordnungGaertnerischeAusgestaltung', 'AusnahmeGaertnerischAuszugestaltende']"
7078_12_2,über die maximal zulässige gebäudehöhe sind technisch notwendige bauteile bis zu einer gesamthöhe von 30 m zulässig.,['TechnischeAufbautenHoeheMax']
7078_13_0,die mit bb3 bezeichneten flächen sind dem abstellen von fahrzeugen im niveau vorbehalten.,"['Planzeichen', 'StellplatzImNiveauZulaessig']"
7078_13_1,"die nicht von stellplätzen, rangierflächen und fahrgassen in anspruch genommenen bereiche sind gärtnerisch auszugestalten.","['AnordnungGaertnerischeAusgestaltung', 'AusnahmeGaertnerischAuszugestaltende']"
7078_13_2,diese gärtnerisch auszugestaltenden flächen müssen mindestens 25% der gesamtfläche betragen.,['AnordnungGaertnerischeAusgestaltungProzentual']
7078_14_0,die mit bb4 bezeichnete fläche ist mit ausnahme der in § 84 bauordnung für wien angeführten bauteile von bebauung freizuhalten.,"['Planzeichen', 'VonBebauungFreizuhalten']"
7078_14_1,eine einfriedung dieser fläche gegen die öffentlichen verkehrsflächen ist untersagt.,"['EinfriedungLage', 'EinfriedungZulaessig']"
7078_14_2,"konstruktive, technische bzw. architekturelemente im luftraum über dieser fläche sind zulässig.",[]
7078_15_0,"die mit ekz bb5 bezeichnete fläche ist der errichtung eines fachmarktes vorbehalten, wobei die gemäß § 6 abs. 17 der bo für wien in anspruch genommenen flächen in summe 22.000 m² nicht überschreiten dürfen.","['BBAllgemein', 'Planzeichen']"
7078_16_0,"in verbindung der punkte a-b ist ein bereich für die errichtung eines öffentlichen durchganges mit einer lichten breite von mindestens 10 m und einer lichten höhe von mindestens 3,5 m von bebauung freizuhalten und die herstellung und benutzung desselben zu dulden.","['DurchgangBreite', 'DurchgangHoehe', 'Planzeichen']"
7078_16_1,der abteilungsleiter: dipl.-ing. binder senatsrat,[]
7426_0_0,unverkäufliches dienstexemplar!,[]
7426_0_1,magistrat der stadt wien ma 21 a stadtteilplanung und flächennutzung innen-west plandokument 7426 festsetzung des flächenwidmungsplanes und des bebauungsplanes,[]
7426_0_2,"der gemeinderat hat in seiner sitzung am 26. september 2002, pr. zl. 3639/2002–gsv, den folgenden beschluss gefasst: in festsetzung des flächenwidmungsplanes und des bebauungsplanes für das im antragsplan nr. 7426 mit der rot strichpunktierten linie und der in roter schrift als plangebietsgrenze bezeichneten bezirksgrenze umschriebene gebiet zwischen hernalser gürtel, veronikagasse, ottakringer straße (bezirksgrenze), ortliebgasse, hernalser hauptstraße, elterleinplatz und jörgerstraße im 17.",[]
7426_0_3,"bezirk, kat. g. hernals sowie in festsetzung einer schutzzone gemäß § 7 abs. 1 der bo für wien für teile dieses gebietes werden unter anwendung des § 1 der bo für wien folgende bestimmungen getroffen:",[]
7426_1_0,die bisher gültigen flächenwidmungspläne und bebauungspläne verlieren ihre weitere rechtskraft.,[]
7426_3_0,die roten planzeichen gelten als neu festgesetzt.,[]
7426_3_1,"für die rechtliche bedeutung der roten planzeichen ist die beiliegende „zeichenerklärung für den flächenwidmungsplan und den bebauungsplan“ (§§ 4 und 5 der bo für wien) vom 1. oktober 2001 maßgebend, die einen bestandteil dieses beschlusses bildet.",[]
7426_4_0,"für die querschnitte der verkehrsflächen gemäß § 5 abs. 2 lit. c der bo für wien wird bestimmt, dass bei einer straßenbreite unter 10,0 m entlang der fluchtlinien gehsteige mit mindestens 0,8 m breite, bei einer straßenbreite von 10,0 m bis unter 16,0 m entlang der fluchtlinien gehsteige mit mindestens 1,5 m breite und bei einer straßenbreite ab 16,0 m entlang der fluchtlinien gehsteige mit mindestens 2,0 m breite herzustellen sind.","['AnFluchtlinie', 'GehsteigbreiteMin', 'StrassenbreiteMax', 'StrassenbreiteMin', 'StrassenbreiteVonBis']"
7426_4_1,"am hernalser gürtel ist vorsorge zur pflanzung von zwei baumreihen, in der ottakringer straße vor den onr. 11-13 ist vorsorge zur pflanzung von mindestens einer baumreihe zu treffen.","['VerkehrsflaecheID', 'VorkehrungBepflanzung']"
7426_5_0,"bestimmungen gemäß § 5 abs. 4 der bo für wien für das gesamte plangebiet, ohne plandarstellung:",['GesamtePlangebiet']
7426_6_0,"an allen baulinien ist die errichtung von erkern, balkonen und vorragenden loggien untersagt.","['AnFluchtlinie', 'VorbautenVerbot']"
7426_6_1,"bauelemente, die der gliederung oder der architektonischen ausgestaltung der schauseiten dienen, dürfen an straßen bis 16,0 m breite höchstens 0,6 m und an straßen von mehr als 16,0 m breite höchstens 0,8 m über die baulinie ragen.","['StrassenbreiteMax', 'StrassenbreiteMin', 'VorstehendeBauelementeAusladungMax']"
